"Clave"	"Nombre.x"	"X1994.Consultas.por.médico"	"X1994.Consultas.por.unidad.médica"	"X1994.Médicos.por.unidad.médica"	"X1995.Consultas.por.médico"	"X1995.Consultas.por.unidad.médica"	"X1995.Médicos.por.unidad.médica"	"X1996.Consultas.por.médico"	"X1996.Consultas.por.unidad.médica"	"X1996.Médicos.por.unidad.médica"	"X1997.Consultas.por.médico"	"X1997.Consultas.por.unidad.médica"	"X1997.Médicos.por.unidad.médica"	"X1998.Consultas.por.médico"	"X1998.Consultas.por.unidad.médica"	"X1998.Médicos.por.unidad.médica"	"X1999.Consultas.por.médico"	"X1999..Consultas.por.unidad.médica"	"X1999.Médicos.por.unidad.médica"	"X2000.Consultas.por.médico"	"X2000.Consultas.por.unidad.médica"	"X2000.Médicos.por.unidad.médica"	"X2001.Consultas.por.médico"	"X2001.Consultas.por.unidad.médica"	"X2001.Médicos.por.unidad.médica"	"X2002.Consultas.por.médico"	"X2002.Consultas.por.unidad.médica"	"X2002.Médicos.por.unidad.médica"	"X2003.Consultas.por.médico"	"X2003.Consultas.por.unidad.médica"	"X2003.Médicos.por.unidad.médica"	"X2004.Consultas.por.médico"	"X2004.Consultas.por.unidad.médica"	"X2004.Médicos.por.unidad.médica"	"X2005.Consultas.por.médico"	"X2005.Consultas.por.unidad.médica"	"X2005.Médicos.por.unidad.médica"	"X2006.Consultas.por.médico"	"X2006.Consultas.por.unidad.médica"	"X2006.Médicos.por.unidad.médica"	"X2007.Consultas.por.médico"	"X2007.Consultas.por.unidad.médica"	"X2007.Médicos.por.unidad.médica"	"X2008.Consultas.por.médico"	"X2008.Consultas.por.unidad.médica"	"X2008.Médicos.por.unidad.médica"	"X2009.Consultas.por.médico"	"X2009.Consultas.por.unidad.médica"	"X2009.Médicos.por.unidad.médica"	"X2010.Consultas.por.médico"	"X2010.Consultas.por.unidad.médica"	"X2010.Médicos.por.unidad.médica"
"1126"	20128	"San Cristóbal Lachirioag"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2179	2179	1	2479	2479	1	2010	2010	1	1918	1918	1	2194	2194	1	2255	2255	1	2326	2326	1	2720	2720	1	2609	2609	1	3309	3309	1	3599	3599	1	3222	3222	1
"1127"	20129	"San Cristóbal Suchixtlahuaca"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2325	2325	1	1657	1657	1	1420	1420	1	1893	1893	1	2029	2029	1	1858	1858	1	1876	1876	1	1694	1694	1	991	991	1	1270	1270	1	1512	1512	1	1438	1438	1
"1128"	20130	"San Dionisio del Mar"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2235	2235	1	2817.5	2817.5	1	3625	3625	1	3458.5	3458.5	1	3982	3982	1	3574.5	3574.5	1	3419.5	3419.5	1	3414	3414	1	3761.5	3761.5	1	3857.5	3857.5	1	4031	4031	1	5307.5	5307.5	1
"1129"	20131	"San Dionisio Ocotepec"	NA	NA	1	NA	NA	1	NA	NA	3.5	NA	NA	3	NA	NA	3	1865.8	3731.5	2	2446.3	4281	1.8	2620.1	4585.3	1.8	2993.9	4790.2	1.6	4370.9	6119.2	1.4	2534.4	6082.6	2.4	2579	5158	2	2294.8	4589.6	2	1968	3936	2	2712.7	3797.8	1.4	2764.6	4976.2	1.8	2377	4754	2
"1130"	20132	"San Dionisio Ocotlán"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2592	2592	1	2774	2774	1	2550	2550	1	2433	2433	1	2788	2788	1	3112	3112	1	3231	3231	1	3075	3075	1	3612	3612	1	3538	3538	1	3275	3275	1	3594	3594	1
"1131"	20133	"San Esteban Atatlahuca"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1806.5	1806.5	1	2756.5	2756.5	1	2930	2930	1	2795.5	2795.5	1	3217	3217	1	3300.5	3300.5	1	4237	4237	1	4805.5	4805.5	1	3561.3	3561.3	1	3676	3676	1	4764.7	4764.7	1	3405	3405	1
"1132"	20134	"San Felipe Jalapa de Díaz"	NA	NA	2.5	NA	NA	1.7	NA	NA	1.3	NA	NA	2	NA	NA	2	2159.7	4319.4	2	2755.4	4959.8	1.8	2913.8	4856.3	1.7	3087.7	6175.4	2	2467.9	5923	2.4	2558.2	5116.4	2	2582.4	5164.8	2	3139.5	6279	2	2895.9	5212.6	1.8	3202.2	6404.4	2	2899.2	4832	1.7	2273.5	4547	2
"1133"	20135	"San Felipe Tejalápam"	NA	NA	0.7	NA	NA	0.7	NA	NA	1	NA	NA	1	NA	NA	1	2076.5	2768.7	1.3	3537.7	3537.7	1	4229.3	4229.3	1	3494.7	3494.7	1	3947.3	5263	1.3	3619.4	6032.3	1.7	3206.8	6413.7	2	2587.8	5175.7	2	2408.7	4817.3	2	3436.2	5727	1.7	3868.4	6447.3	1.7	2088.7	6266	3
"1134"	20136	"San Felipe Usila"	NA	NA	1.5	NA	NA	1	NA	NA	0.8	NA	NA	0.8	NA	NA	1	2573	2573	1	3154.3	2703.7	0.9	2323.3	2323.3	1	2497.5	2497.5	1	2215.4	2769.3	1.3	2893.3	3255	1.1	2568	3210	1.3	2375.4	2969.3	1.3	3519.7	3079.8	0.9	3338.6	3755.9	1.1	4102.3	3646.4	0.9	3125.8	4167.8	1.3
"1135"	20137	"San Francisco Cahuacuá"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1897.7	1897.7	1	2111	2111	1	2029.7	2029.7	1	2147.3	2147.3	1	1782.8	2377	1.3	2449	2449	1	2588.3	2588.3	1	2339.3	2339.3	1	1946.5	2595.3	1.3	2027.8	2703.7	1.3	2462.8	3283.7	1.3	3367	3367	1
"1136"	20138	"San Francisco Cajonos"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1096	1096	1	1409	1409	1	1580	1580	1	1507	1507	1	1720	1720	1	1155	1155	1	1255	1255	1	1125	1125	1	1425	1425	1	1643	1643	1	1892	1892	1	1671	1671	1
"1137"	20139	"San Francisco Chapulapa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	133	1	972	972	1	1768	1768	1	1755.5	1755.5	1	1963.5	1963.5	1	2584	2584	1	1906.5	1906.5	1	2170	2170	1	1812.5	2416.7	1.3	2050.3	2733.7	1.3	1611.8	2149	1.3
"1138"	20140	"San Francisco Chindúa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714	1714	1	1751	1751	1	2001	2001	1	1555	1555	1	1846	1846	1	1759	1759	1	1587	1587	1	1267	1267	1
"1139"	20141	"San Francisco del Mar"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	3335	3335	1	2569.5	1713	0.7	4384.5	2923	0.7	4499	2999.3	0.7	4929	3286	0.7	3729	2486	0.7	3645.7	3645.7	1	2877.7	2877.7	1	4891	3260.7	0.7	4551	3034	0.7	5366	3577.3	0.7	4247	4247	1
"1140"	20142	"San Francisco Huehuetlán"	NA	NA	0	NA	NA	0	NA	NA	1	NA	NA	1	NA	NA	1	1492	1492	1	2261	2261	1	2076	2076	1	2028	2028	1	2140.5	2140.5	1	1541	1541	1	2519.5	2519.5	1	2282.5	2282.5	1	1613.5	1613.5	1	4401	2200.5	0.5	2892.5	2892.5	1	3163.5	3163.5	1
"1141"	20143	"San Francisco Ixhuatán"	NA	NA	0.8	NA	NA	1.3	NA	NA	1.3	NA	NA	1.3	NA	NA	1.3	3750.8	5001	1.3	4627	6169.3	1.3	5328.3	5328.3	1	4832.8	4832.8	1	3134.5	4701.8	1.5	3211.5	4817.3	1.5	3575.7	5363.5	1.5	3118.8	4678.3	1.5	6061.6	7577	1.3	4412.5	6618.8	1.5	4059.4	7104	1.8	3498	6121.5	1.8
"1142"	20144	"San Francisco Jaltepetongo"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1883	1883	1	1415	1415	1	1470	1470	1	1402	1402	1	1599	1599	1	1870	1870	1	1946	1946	1	2153	2153	1	2577	2577	1	2589	2589	1	2567	2567	1	2546	2546	1
"1143"	20145	"San Francisco Lachigoló"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1499	1499	1	2025	4050	2	2071.5	4143	2	5285	5285	1	3064	6128	2	3089	6178	2	2273	4546	2	3089.5	6179	2	2969.5	5939	2	3638	7276	2	1742.2	8711	5
"1144"	20146	"San Francisco Logueche"	NA	NA	4	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	3692	3692	1	2841	2841	1	4830	4830	1	4608	4608	1	5299	5299	1	4930	4930	1	1863	1863	1	6342	6342	1	6043	6043	1	7282	7282	1	6576	6576	1	5117	5117	1
"1145"	20147	"San Francisco Nuxaño"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	NA	NA	NA
"1146"	20148	"San Francisco Ozolotepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	3159	3159	1	2684	2684	1	3850	3850	1	3673	3673	1	4220	4220	1	3660	3660	1	3916	3916	1	3557	3557	1	3445	3445	1	3294	1647	0.5	1871	1871	1	2567.5	2567.5	1
"1147"	20149	"San Francisco Sola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3549	3549	1	4045	4045	1	5536	5536	1	3697	3697	1
"1148"	20150	"San Francisco Telixtlahuaca"	NA	NA	0.8	NA	NA	0.8	NA	NA	1	NA	NA	1	NA	NA	1.3	3045.5	3045.5	1	3031.5	3031.5	1	2723.8	3404.8	1.3	2874	3592.5	1.3	2494.6	4365.5	1.8	2693.4	4713.5	1.8	2834.3	5668.5	2	3342.8	6685.5	2	3023.7	5291.5	1.8	3214	5624.5	1.8	3483.9	6096.8	1.8	2140.8	4816.8	2.3
"1149"	20151	"San Francisco Teopan"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	988	988	1	1027.5	1027.5	1	1384	1384	1
"1150"	20152	"San Francisco Tlapancingo"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1716	1716	1	1540	1540	1	2150	2150	1	2051	2051	1	2348	2348	1	2379	2379	1	2682	2682	1	2688	2688	1	2502	2502	1	2991	2991	1	2203	2203	1	2776	2776	1
"1151"	20153	"San Gabriel Mixtepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	4844	4844	1	5273	5273	1	4132.5	8265	2	5115.5	10231	2	2457.3	7372	3	2626.3	7879	3	5082.3	15247	3	3768.7	11306	3	3663	10989	3	3553.3	10660	3	3180.7	9542	3	2437	9748	4
"1152"	20154	"San Ildefonso Amatlán"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1988	1988	1	3238	3238	1	3951	3951	1	5267	5267	1	4823	4823	1	3862	3862	1	2308.5	2308.5	1	3209	3209	1	2190.7	3286	1.5
"1153"	20155	"San Ildefonso Sola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	NA	NA	NA
"1154"	20156	"San Ildefonso Villa Alta"	NA	NA	4.5	NA	NA	18	NA	NA	18	NA	NA	25	NA	NA	24	1063.7	15955	15	944.2	15107	16	951.2	15219	16	1048	16768	16	870.6	13930	16	942.6	15082	16	789.6	7501	9.5	632.8	4218.3	6.7	731.9	6953.5	9.5	802.5	7624	9.5	802.7	7625.5	9.5	647.3	8738	13.5
"1155"	20157	"San Jacinto Amilpas"	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	2	NA	NA	2	5743	5743	1	2798	5596	2	3743	7486	2	3287.5	6575	2	NA	4760	0	5744	5744	1	2262.7	6788	3	2555.7	7667	3	4931	9862	2	2527.5	15165	6	3978.2	23869	6	4237.5	25425	6
"1156"	20158	"San Jacinto Tlacotepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	3299	3299	1	3186	3186	1	3350	3350	1	3196	3196	1	3669	3669	1	4554	4554	1	3881	3881	1	700	2800	4	1634	7353	4.5	1931.7	8692.5	4.5	1836.3	8263.5	4.5	1933.2	8699.5	4.5
"1157"	20159	"San Jerónimo Coatlán"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2194	2194	1	2270.5	2270.5	1	2303.5	2303.5	1	2155	2155	1	1480.3	1973.7	1.3	1775.8	2367.7	1.3	2137.8	2850.3	1.3	2082.3	2776.3	1.3	3422.7	2567	0.8	2895	2895	1	3016	3016	1	3288.3	3288.3	1
"1158"	20160	"San Jerónimo Silacayoapilla"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2135	2135	1	1198	1198	1	2890	2890	1	2757	2757	1	3163	3163	1	2978	2978	1	3570	3570	1	3665	3665	1	4252	4252	1	3786	3786	1	4349	4349	1	4293	4293	1
"1159"	20161	"San Jerónimo Sosola"	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	2015	1007.5	0.5	2986	1493	0.5	1624.5	1624.5	1	1397.5	1397.5	1	1509.5	1509.5	1	1255.5	1255.5	1	1117	1117	1	1171	1171	1	1095	1095	1	1379.5	1379.5	1	1284.7	1284.7	1	1121.7	1121.7	1
"1160"	20162	"San Jerónimo Taviche"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	551	1	1844	1844	1	3367	3367	1	3727	3727	1	2062.5	4125	2	3217	6434	2	2597	7791	3
"1161"	20163	"San Jerónimo Tecóatl"	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	2	NA	NA	2	3148	6296	2	1716	5148	3	1542.3	2313.5	1.5	2549.7	3824.5	1.5	2332.3	4664.5	2	2028.3	4056.5	2	3550.5	3550.5	1	2814	2814	1	1318	2636	2	1943.3	2915	1.5	2702	5404	2	1782.8	5348.5	3
"1162"	20164	"San Jorge Nuchita"	NA	NA	0.5	NA	NA	0.5	NA	NA	0.5	NA	NA	0.5	NA	NA	0.5	4286	2143	0.5	1896.5	1896.5	1	1691.7	1691.7	1	2081	2081	1	2120.3	2120.3	1	1992	1992	1	2293.3	2293.3	1	2390	2390	1	1900	1900	1	1366.8	1822.3	1.3	1401.8	2336.3	1.7	1514.8	2524.7	1.7
"1163"	20165	"San José Ayuquila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524	1524	1	1960	3920	2	4077	4077	1	4075	4075	1	3658	3658	1	1381.5	2763	2	1537.5	3075	2	3250	3250	1	2826	2826	1
"1164"	20166	"San José Chiltepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2804	1402	0.5	4142	4142	1	4665	4665	1	4450.5	4450.5	1	5127.5	5127.5	1	4156	4156	1	5070	5070	1	5400.7	5400.7	1	6080	6080	1	6095.7	6095.7	1	5801	5801	1	5946.3	5946.3	1
"1165"	20167	"San José del Peñasco"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2528	2528	1	4287	4287	1	5060	5060	1	4827	4827	1	5553	5553	1	3653	3653	1	4469	4469	1	7141	7141	1	4941	4941	1	4250	4250	1	4635	4635	1	4111	4111	1
"1166"	20168	"San José Estancia Grande"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2275	2275	1	2398	2398	1	3050	3050	1	2910	2910	1	3339	3339	1	2558	2558	1	2748	2748	1	2960	2960	1	2833	2833	1	2770	2770	1	3015	3015	1	2811	2811	1
"1167"	20169	"San José Independencia"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2319	2319	1	3651	3651	1	3030	3030	1	2891	2891	1	3317	3317	1	3431	3431	1	3774	3774	1	3896	3896	1	4161	4161	1	4231	4231	1	3806	3806	1	3854	3854	1
"1168"	20170	"San José Lachiguiri"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	4300	4300	1	4080	4080	1	3680	3680	1	3511	3511	1	4033	4033	1	4613	4613	1	6564	6564	1	6585	6585	1	5172	5172	1	4904	4904	1	3722.5	3722.5	1	3723.5	3723.5	1
"1169"	20171	"San José Tenango"	NA	NA	1	NA	NA	0.6	NA	NA	1.3	NA	NA	1	NA	NA	1	1498.6	1498.6	1	1834	1834	1	2476.6	1981.3	0.8	2360.1	1888.1	0.8	1995.4	2217.1	1.1	1601.9	1779.9	1.1	1728.3	2496.4	1.4	2004.8	2895.8	1.4	1866.3	2695.8	1.4	1740.8	2756.3	1.6	1745.5	2685.3	1.5	1755.3	2256.8	1.3
"1170"	20172	"San Juan Achiutla"	NA	NA	1	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	1	902	902	1	1016	1016	1	970	970	1	925	925	1	1048	1048	1	1227	1227	1	1052	1052	1	1041	1041	1	1783	1783	1	1796	1796	1	1506	1506	1	1290	1290	1
"1171"	20173	"San Juan Atepec"	NA	NA	1	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	2	2128	4256	2	6008	6008	1	3032	6064	2	2637	5274	2	4966	4966	1	2421.5	4843	2	2309.5	4619	2	2194	4388	2	2223.5	4447	2	3274.5	6549	2	1538.3	4615	3	1943	3886	2
"1172"	20174	"Ánimas Trujano"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	4987	4987	1	4483	4483	1	5710	5710	1	5447	5447	1	6268	6268	1	4915	4915	1	4920	4920	1	4628	4628	1	5294	5294	1	4758	4758	1	5028	5028	1	4419	4419	1
"1173"	20175	"San Juan Bautista Atatlahuca"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2616	2616	1	4269	4269	1	2940	2940	1	2805	2805	1	3218	3218	1	3247	3247	1	3513	3513	1	4021	4021	1	4224	4224	1	4227	4227	1	4683	4683	1	4476	4476	1
"1174"	20176	"San Juan Bautista Coixtlahuaca"	NA	NA	1	NA	NA	0.7	NA	NA	1	NA	NA	1.3	NA	NA	1	1417.3	1417.3	1	1650.3	1650.3	1	2171	2171	1	2325	2325	1	1605.5	2140.7	1.3	1859.8	2479.7	1.3	2091.5	2788.7	1.3	1892.5	2523.3	1.3	1301.2	2168.7	1.7	1501.8	2503	1.7	1898.8	3164.7	1.7	2070.3	2760.3	1.3
"1175"	20177	"San Juan Bautista Cuicatlán"	NA	NA	2	NA	NA	2	NA	NA	1.6	NA	NA	4.9	NA	NA	6.7	941.1	5646.8	6	944.6	6140.2	6.5	1055.4	5729.1	5.4	1042.7	5660.6	5.4	870.2	5439	6.3	893.3	5583	6.3	945.9	6030.3	6.4	861.2	5490	6.4	773.9	5224.1	6.8	944.8	6259.4	6.6	973.1	5838.9	6	876.1	5451.3	6.2
"1176"	20178	"San Juan Bautista Guelache"	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	1309	0	1391	1391	1	1428	1428	1	1722	1722	1	2560	2560	1	1909	1909	1	2550	2550	1	4616	4616	1	4629	4629	1	4218	4218	1	5212	5212	1	1348	2696	2
"1177"	20179	"San Juan Bautista Jayacatlán"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2120	2120	1	1650	1650	1	1869	1869	1	2444	2444	1	2226	2226	1	2017	2017	1	2396	2396	1	1825	1825	1	1850	1850	1	3041	3041	1	3558	3558	1	1908.5	3817	2
"1178"	20180	"San Juan Bautista Lo de Soto"	NA	NA	1	NA	NA	1.5	NA	NA	1	NA	NA	1.5	NA	NA	1.5	7796	3898	0.5	3818	3818	1	2908.3	4362.5	1.5	3221.3	4832	1.5	1724.6	4311.5	2.5	1249.6	3124	2.5	1410.2	3525.5	2.5	1177.6	2944	2.5	1138.8	2847	2.5	2334.3	3501.5	1.5	1556	3890	2.5	1202.8	3608.5	3
"1179"	20181	"San Juan Bautista Suchitepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1336	1336	1	1460	1460	1	1458	1458	1	1429	1429	1	1825	1825	1	2740	2740	1	2220	2220	1	1786	1786	1	1856	1856	1	1392	1392	1	1166	1166	1	1129	1129	1
"1180"	20182	"San Juan Bautista Tlacoatzintepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2345	2345	1	3247	3247	1	5150	5150	1	4913	4913	1	5632	5632	1	2472	2472	1	2954	2954	1	3016	3016	1	3153	3153	1	3337	3337	1	3527	3527	1	3243	3243	1
"1181"	20183	"San Juan Bautista Tlachichilco"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1426	1426	1	2210	2210	1	2380	2380	1	2271	2271	1	2581	2581	1	2393	2393	1	2469	2469	1	2110	2110	1	2172	2172	1	2531	2531	1	2554	2554	1	2505	2505	1
"1182"	20184	"San Juan Bautista Tuxtepec"	NA	NA	13.6	NA	NA	13.8	NA	NA	11.6	NA	NA	12.8	NA	NA	13.3	1938.9	23630.4	12.2	1733.6	22753.4	13.1	1698.1	21475.8	12.6	1732.8	21507.3	12.4	1601.2	21097.6	13.2	1616.7	21112	13.1	1652.5	20748.1	12.6	1672.2	19450.7	11.6	1628.6	18612.6	11.4	1610	19550.1	12.1	1820.2	19774.3	10.9	1833.5	19634.2	10.7
"1183"	20185	"San Juan Cacahuatepec"	NA	NA	1.7	NA	NA	1.7	NA	NA	1.7	NA	NA	1.3	NA	NA	1.7	3193	4257.3	1.3	2951	3688.8	1.3	3916.3	5221.7	1.3	3958.8	5278.3	1.3	3730	4973.3	1.3	2940.2	3675.3	1.3	3308.8	4136	1.3	5772.4	7215.5	1.3	3693.5	3693.5	1	3010.2	3762.8	1.2	2470.8	3088.5	1.3	2656	3541.3	1.3
"1184"	20186	"San Juan Cieneguilla"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1392	1392	1	992	992	1	1830	1830	1	1746	1746	1	1995	1995	1	1923	1923	1	1500	1500	1	2069	2069	1	1754	1754	1	2392	2392	1	2747	2747	1	1916	1916	1
"1185"	20187	"San Juan Coatzóspam"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2614	2614	1	4123	4123	1	3910	3910	1	3730	3730	1	4286	4286	1	4818	4818	1	5685	5685	1	3665	3665	1	6003	6003	1	8186	8186	1	5652	5652	1	5404	5404	1
"1186"	20188	"San Juan Colorado"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1.5	NA	NA	1.5	3707	5560.5	1.5	3492.3	5238.5	1.5	4505.7	6758.5	1.5	6252.7	9379	1.5	5012.3	10024.5	2	4750.5	9501	2	5506.3	11012.5	2	5394.5	10789	2	4520	6026.7	1.3	5937.7	5937.7	1	3153.3	6306.7	2	2871.2	5742.3	2
"1187"	20189	"San Juan Comaltepec"	NA	NA	1	NA	NA	1	0	0	0	NA	NA	1	NA	NA	1	2642	2642	1	2049	2049	1	1990	1990	1	1898	1898	1	2172	2172	1	2974	2974	1	1815	2722.5	1.5	3599	3599	1	3530.5	3530.5	1	4003.5	4003.5	1	3655	3655	1	3105	3105	1
"1188"	20190	"San Juan Cotzocón"	NA	NA	1.1	NA	NA	0.8	NA	NA	0.9	NA	NA	0.9	NA	NA	1.5	1912	3004.6	1.6	1655.1	3692.1	2.2	1685.5	3889.7	2.3	1477	3522.1	2.4	1634.6	3853	2.4	1573.3	3820.9	2.4	1684.7	4211.6	2.5	1528.3	3820.8	2.5	1334.8	3527.6	2.6	1245.7	3737	3	1616.1	4417.3	2.7	1593.4	4461.5	2.8
"1189"	20191	"San Juan Chicomezúchil"	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	1	NA	NA	1	1472	1472	1	1786	1786	1	2200	2200	1	2394	2394	1	2415	2415	1	1974	1974	1	1849	1849	1	2144	2144	1	2470	2470	1	2064	2064	1	2165	2165	1	1633	1633	1
"1190"	20192	"San Juan Chilateca"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2633	2633	1	3372	3372	1	3410	3410	1	3253	3253	1	3735	3735	1	1945	1945	1	2310	2310	1	2372	2372	1	2680	2680	1	3290	3290	1	3208	3208	1	3212	3212	1
"1191"	20193	"San Juan del Estado"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2768	2768	1	3771	3771	1	2730	2730	1	2604	2604	1	2987	2987	1	3674	3674	1	3988	3988	1	3997	3997	1	3791	3791	1	3835	3835	1	5146	5146	1	4782	4782	1
"1192"	20194	"San Juan del Río"	NA	NA	1	NA	NA	1	0	0	0	NA	NA	1	NA	NA	1	2792	2792	1	2914	2914	1	2540	2540	1	2423	2423	1	2777	2777	1	4169	4169	1	4093	4093	1	3633	3633	1	4197	4197	1	4059	4059	1	4279	4279	1	4555	4555	1
"1193"	20195	"San Juan Diuxi"	NA	NA	3	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	2681	2681	1	1792	1792	1	2090	2090	1	1994	1994	1	2282	2282	1	2591	2591	1	3310	3310	1	3252	3252	1	2601	2601	1	3447	3447	1	4451	4451	1	3820	3820	1
"1194"	20196	"San Juan Evangelista Analco"	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	1853	0	NA	1722	0	1874	1874	1	1373	1373	1	2654	2654	1	3484	3484	1	2074	2074	1	1623	1623	1	2562	2562	1	2550	2550	1	1254	1254	1	1336	1336	1
"1195"	20197	"San Juan Guelavía"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	3824	3824	1	3575	3575	1	5030	5030	1	4799	4799	1	5520	5520	1	3954	3954	1	4146	4146	1	3418	3418	1	3481	3481	1	4192	4192	1	4875	4875	1	4384	4384	1
"1196"	20198	"San Juan Guichicovi"	NA	NA	0.8	NA	NA	0.8	NA	NA	0.9	NA	NA	0.8	NA	NA	0.9	3939.4	3282.8	0.8	3580.7	2983.9	0.8	3739.8	3452.1	0.9	3616.8	3338.6	0.9	3312.4	3567.2	1.1	3375.8	3635.5	1.1	3133.5	3615.6	1.2	3035.7	3502.7	1.2	2920	3650	1.3	3047.4	3555.2	1.2	4067.7	4067.7	1	3660.6	2974.3	0.8
"1197"	20199	"San Juan Ihualtepec"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	1392	1392	1	1858	1858	1	1320	1320	1	1259	1259	1	1434	1434	1	2147	2147	1	1331	1331	1	1646	1646	1	1979	1979	1	2328	2328	1	1641	1641	1	1871	1871	1
"1198"	20200	"San Juan Juquila Mixes"	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	4631	4631	1	4848	4848	1	5090	5090	1	4856	4856	1	5586	5586	1	5556	5556	1	5474	5474	1	4695	4695	1	4954	4954	1	5654	5654	1	6302	6302	1	5214	5214	1
"1199"	20201	"San Juan Juquila Vijanos"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121	1121	1	1422.5	2845	2	3080	3080	1	1268.3	3805	3	1393.7	4181	3	1673	3346	2	1758.3	5275	3	1354.3	4063	3	3053	3053	1
