Clave	Nombre	Pop over 5, 1995	Sabe leer y escribir	No sabe leer y escribir	No especificado en condición para leer y escribir	Población over 4, 1995	Asiste	No asiste	No especificado en asistencia escolar	Education level (over 4)	Sin escolaridad a/	Preescolar	Primaria b/	Con instrucción posprimaria	No especificado en nivel de escolaridad	With college degree (over 18)	with graduate studies (over 18)	Average education level (14 or more)	Población de 5 y más años por condición de habla indígena	Habla lengua indígena	No habla lengua indígena	No especificado	Pop over 5, 2000	Sabe leer y escribir 2	No sabe leer y escribir 2	No especificado en condición para leer y escribir 2	Pop over 4	Asiste2	No asiste 2	No especificado en asistencia escolar 2	Población over 4	Sin escolaridad a/ 2	Preescolar2	Primaria b/ 2	Con instrucción posprimaria 2	No especificado en nivel de escolaridad 2	With college degree (over 18) 2	with graduate studies (over 18) 2	Average education level (14 or more) 2	Población de 5 y más años por condición de habla indígena 2	Habla lengua indígena 2	No habla lengua indígena 2	No especificado 2	Pop over 5, 2005	Sabe leer y escribir 3	No sabe leer y escribir 3	No especificado en condición para leer y escribir 3	Pop over 4 2	Asiste3	No asiste 3	No especificado en asistencia escolar 3	Población over 4 2	Sin escolaridad a/ 3	Preescolar3	Primaria b/ 3	Con instrucción posprimaria 3	No especificado en nivel de escolaridad 3	With college degree (over 18) 3	with graduate studies (over 18) 3	Average education level (14 or more) 3	Población de 5 y más años por condición de habla indígena 3	Habla lengua indígena 3	No habla lengua indígena 3	No especificado 3	Pop over 5, 2010	Sabe leer y escribir 4	No sabe leer y escribir 4	No especificado en condición para leer y escribir 4	Pop over 4 3	Asiste4	No asiste 4	No especificado en asistencia escolar 4	Población over 4 3	Sin escolaridad a/ 4	Preescolar4	Primaria b/ 4	Con instrucción posprimaria 4	No especificado en nivel de escolaridad 4	With college degree (over 18) 4	with graduate studies (over 18) 4	Average education level (14 or more) 4	Población de 5 y más años por condición de habla indígena 4	Habla lengua indígena 4	No habla lengua indígena 4	No especificado 4
20130	San Dionisio del Mar	3733	2660	1072	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3883	2415	1465	3	4209	3102	1103	4	4325	1574	2742	9	4325	842	177	2528	757	21	33	2	4	4325	2638	1680	7	4479	3426	1049	4	4585	1649	2933	3	4585	825	222	2278	1222	38	96	0	4.9	4585	2639	1942	4	4522	3412	1073	37	4611	1445	3146	20	4611	644	233	2263	1383	88	92	5	5.3	4611	2399	2204	8
20131	San Dionisio Ocotepec	7552	5107	2435	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7790	7458	316	16	8305	5818	2481	6	8602	2625	5957	20	8602	1922	509	5416	725	30	24	2	3.7	8602	8272	320	10	8417	6289	2123	5	8602	2503	6095	4	8602	1642	387	5392	1155	26	66	1	4.3	8602	8141	458	3	9360	7272	2060	28	9559	2457	7081	21	9559	1538	422	5860	1719	20	90	0	4.9	9559	8954	590	15
20132	San Dionisio Ocotlán	1000	899	101	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1027	10	1017	0	916	817	99	0	931	258	666	7	931	94	23	516	291	7	32	2	6.3	931	29	900	2	979	885	93	1	1011	284	716	11	1011	62	44	513	376	16	41	0	6.9	1011	34	972	5	1105	1003	87	15	1124	321	803	0	1124	52	45	586	427	14	44	1	7	1124	34	1090	0
20133	San Esteban Atatlahuca	2856	2344	505	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2968	2834	126	8	2850	2222	621	7	2957	1174	1753	30	2957	374	166	1921	473	23	10	1	4.3	2957	2810	137	10	3200	2640	560	0	3289	1352	1933	4	3289	319	140	1988	834	8	38	1	5.4	3289	2915	374	0	3459	2827	619	13	3566	1226	2329	11	3566	348	236	1862	1110	10	47	0	5.9	3566	3061	502	3
20134	San Felipe Jalapa de Díaz	15479	7701	7768	10	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	16042	15221	809	12	18994	11872	7037	85	19694	6056	13514	124	19694	5364	1086	11147	1962	135	146	5	3.5	19694	18493	1146	55	21351	13758	7556	37	22050	7284	14703	63	22050	4880	1179	11974	3763	254	194	5	4.2	22050	20654	1369	27	22823	16174	6550	99	23485	7373	16063	49	23485	4344	1320	12864	4852	105	307	5	4.8	23485	21323	2124	38
20135	San Felipe Tejalápam	4869	4023	835	11	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	5051	43	4984	24	5242	4379	852	11	5408	1639	3732	37	5408	686	191	3236	1243	52	70	0	5.4	5408	92	5295	21	5431	4737	691	3	5566	1732	3817	17	5566	514	185	3066	1703	98	125	1	6.2	5566	41	5514	11	6302	5572	717	13	6448	1776	4661	11	6448	488	269	3290	2388	13	180	7	6.7	6448	107	6334	7
20136	San Felipe Usila	8589	6163	2419	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8930	8759	163	8	9741	7201	2521	19	10144	3776	6317	51	10144	1866	723	6076	1452	27	79	2	4.3	10144	9926	202	16	9999	7320	2668	11	10253	4034	6181	38	10253	1658	548	5347	2606	94	150	1	5.1	10253	10047	200	6	10129	7736	2331	62	10384	3702	6641	41	10384	1486	627	4976	3267	28	179	11	5.7	10384	10106	255	23
20137	San Francisco Cahuacuá	2436	2135	296	5	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2544	26	2510	8	2712	2261	444	7	2805	1015	1768	22	2805	371	208	1778	412	36	9	0	4.8	2805	33	2755	17	2662	2169	492	1	2750	982	1755	13	2750	246	120	1715	642	27	16	0	5.3	2750	6	2734	10	2940	2515	412	13	3034	1126	1884	24	3034	244	183	1758	840	9	18	2	5.9	3034	47	2965	22
20138	San Francisco Cajonos	677	579	98	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	690	669	21	0	418	342	74	2	427	98	313	16	427	64	20	247	77	19	5	1	4.4	427	373	47	7	330	266	63	1	334	70	258	6	334	47	9	186	74	18	8	0	6.1	334	292	42	0	416	343	70	3	422	83	338	1	422	58	28	221	112	3	9	1	5.3	422	347	75	0
20139	San Francisco Chapulapa	1612	899	709	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1668	250	1386	32	1591	962	621	8	1643	543	1088	12	1643	391	128	997	114	13	6	0	2.8	1643	211	1428	4	1668	1102	566	0	1708	611	1096	1	1708	395	87	961	259	6	8	0	3.5	1708	159	1548	1	1780	1232	539	9	1848	619	1211	18	1848	318	159	970	397	4	4	0	4.3	1848	214	1633	1
20140	San Francisco Chindúa	624	544	79	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	640	3	634	3	667	597	69	1	683	194	487	2	683	52	39	447	145	0	1	0	5.4	683	4	678	1	604	546	58	0	618	162	454	2	618	48	26	372	169	3	7	2	5.9	618	0	615	3	722	637	83	2	735	197	537	1	735	50	38	368	278	1	19	2	6.7	735	5	730	0
20141	San Francisco del Mar	4065	3160	904	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	4210	1160	3039	11	4820	3851	956	13	5001	1677	3304	20	5001	702	348	2945	969	37	78	6	4.8	5001	1088	3897	16	5877	4728	1147	2	6055	2289	3753	13	6055	747	377	3292	1574	65	166	2	5.4	6055	926	5109	20	6366	5258	1057	51	6532	2299	4221	12	6532	617	377	3405	2102	31	201	17	6.1	6532	1058	5466	8
20142	San Francisco Huehuetlán	916	542	374	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	934	868	66	0	1225	674	549	2	1253	364	879	10	1253	427	51	640	108	27	10	2	2.7	1253	1188	63	2	1043	620	420	3	1063	271	791	1	1063	357	38	506	154	8	11	1	3.2	1063	1016	47	0	1057	638	412	7	1079	273	801	5	1079	327	49	505	191	7	5	2	3.5	1079	1007	67	5
20143	San Francisco Ixhuatán	7982	6401	1581	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8224	1308	6916	0	7999	6484	1500	15	8254	2695	5492	67	8254	1279	493	4356	2050	76	209	22	5.1	8254	1207	6782	265	7975	6519	1450	6	8164	2889	5244	31	8164	1171	335	3909	2651	98	335	15	5.9	8164	1062	7083	19	8100	6844	1198	58	8255	2575	5636	44	8255	914	345	3744	3232	20	416	19	6.6	8255	770	7463	22
20144	San Francisco Jaltepetongo	1068	889	179	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1100	213	887	0	1045	879	166	0	1077	285	788	4	1077	130	44	750	153	0	2	0	4.4	1077	216	860	1	797	685	109	3	813	201	591	21	813	43	21	514	205	30	3	0	5.3	813	101	700	12	1008	865	142	1	1034	257	776	1	1034	62	48	620	300	4	1	1	5.6	1034	172	861	1
20145	San Francisco Lachigoló	1401	1240	160	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1445	406	1032	7	1575	1408	162	5	1616	485	1126	5	1616	136	67	988	411	14	67	3	6.4	1616	401	1213	2	1693	1547	141	5	1734	515	1152	67	1734	43	69	853	671	98	122	1	7.8	1734	374	1351	9	3016	2832	162	22	3065	941	2104	20	3065	106	143	1260	1546	10	418	23	9	3065	556	2501	8
20146	San Francisco Logueche	1338	830	506	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1405	1391	14	0	1511	1042	465	4	1567	575	941	51	1567	389	68	824	250	36	0	0	3.5	1567	1552	13	2	1820	1261	558	1	1900	757	1135	8	1900	369	149	949	420	13	0	0	4.4	1900	1875	19	6	2280	1709	563	8	2352	971	1371	10	2352	413	169	1114	655	1	1	0	4.9	2352	2328	23	1
20147	San Francisco Nuxaño	364	312	52	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	378	8	370	0	374	311	62	1	383	105	275	3	383	47	20	281	35	0	3	0	4.2	383	9	374	0	310	274	36	0	316	76	240	0	316	32	6	198	79	1	2	0	5.1	316	0	316	0	334	308	26	0	343	81	262	0	343	23	17	197	106	0	0	0	5.9	343	1	342	0
20148	San Francisco Ozolotepec	1514	923	591	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1584	1412	172	0	1662	1095	549	18	1740	670	1019	51	1740	605	238	637	110	150	0	1	2.6	1740	1572	157	11	1534	1094	436	4	1589	601	985	3	1589	305	90	858	319	17	2	0	3.9	1589	1295	293	1	1660	1200	455	5	1708	707	997	4	1708	305	158	842	401	2	3	0	4.3	1708	1527	180	1
20149	San Francisco Sola	1018	769	247	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1058	2	1052	4	1047	818	226	3	1079	295	768	16	1079	231	31	639	154	24	12	1	4.2	1079	15	1061	3	1134	900	231	3	1175	383	777	15	1175	191	56	700	202	26	26	0	4.7	1175	25	1146	4	1286	1053	221	12	1324	362	941	21	1324	206	63	790	257	8	19	0	5	1324	25	1296	3
20150	San Francisco Telixtlahuaca	7341	6730	605	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	7574	50	7483	41	8210	7418	784	8	8444	2884	5507	53	8444	653	380	4043	3281	87	402	28	7.2	8444	91	8322	31	8907	8133	760	14	9134	3182	5891	61	9134	465	440	4070	4036	123	537	12	7.8	9134	68	9030	36	10372	9417	897	58	10623	3386	7182	55	10623	470	566	4435	5119	33	777	39	8.2	10623	142	10463	18
20151	San Francisco Teopan	358	303	55	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	370	0	370	0	376	295	81	0	392	101	291	0	392	42	22	319	9	0	2	0	4.1	392	2	390	0	348	286	62	0	356	105	250	1	356	42	12	282	19	1	0	0	4.2	356	1	354	1	356	281	74	1	363	102	248	13	363	29	19	252	63	0	0	0	4.8	363	0	363	0
20152	San Francisco Tlapancingo	1371	758	606	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1419	759	660	0	1647	956	688	3	1728	596	1121	11	1728	386	107	889	130	216	8	0	3	1728	1116	608	4	1039	700	334	5	1068	375	687	6	1068	320	44	526	165	13	4	0	3.4	1068	590	476	2	1848	1282	562	4	1901	693	1203	5	1901	412	120	1047	319	3	2	0	3.8	1901	1284	617	0
20153	San Gabriel Mixtepec	2902	2287	611	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3007	105	2877	25	3274	2641	628	5	3398	1172	2193	33	3398	648	130	1942	654	24	41	1	4.8	3398	119	3264	15	3356	2710	643	3	3446	1207	2193	46	3446	493	117	1829	934	73	56	1	5.5	3446	87	3348	11	4036	3412	574	50	4158	1297	2841	20	4158	563	162	2007	1382	44	92	9	6.3	4158	86	4064	8
20154	San Ildefonso Amatlán	1665	1270	382	13	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1721	653	1048	20	1637	1276	360	1	1690	438	1232	20	1690	288	42	1205	152	3	0	2	3.7	1690	705	979	6	1658	1321	334	3	1710	471	1225	14	1710	245	99	1132	223	11	2	0	4	1710	767	938	5	2033	1669	363	1	2109	658	1446	5	2109	253	161	1334	358	3	4	0	4.6	2109	932	1174	3
20155	San Ildefonso Sola	678	474	202	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	703	4	696	3	691	514	171	6	718	207	458	53	718	138	17	459	68	36	0	0	3.9	718	4	707	7	664	507	154	3	685	220	459	6	685	114	25	429	103	14	0	0	4.6	685	0	681	4	811	653	151	7	833	265	561	7	833	91	41	555	129	17	2	1	5	833	9	821	3
20156	San Ildefonso Villa Alta	2672	2195	475	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2764	2017	745	2	2843	2404	436	3	2924	751	2159	14	2924	367	132	1911	505	9	33	1	4.7	2924	2159	759	6	2743	2350	386	7	2814	908	1889	17	2814	247	119	1651	746	51	35	3	5.4	2814	1964	846	4	3146	2681	445	20	3206	888	2300	18	3206	284	136	1775	1001	10	62	1	5.9	3206	2193	1008	5
20157	San Jacinto Amilpas	3282	2947	330	5	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3375	234	3108	33	7203	6658	535	10	7361	2602	4712	47	7361	438	353	2829	3667	74	951	42	8.8	7361	633	6681	47	8556	8095	442	19	8750	2983	5533	234	8750	260	280	2828	5090	292	1614	87	10.2	8750	376	8315	59	11883	11226	524	133	12147	4007	8061	79	12147	362	659	3454	7593	79	2712	195	10.7	12147	953	11121	73
20158	San Jacinto Tlacotepec	1611	1123	488	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1691	35	1655	1	1932	1433	498	1	2011	756	1250	5	2011	280	124	1417	186	4	0	0	3.4	2011	53	1955	3	1843	1393	449	1	1900	803	1092	5	1900	236	125	1205	324	10	1	2	4	1900	52	1848	0	1968	1542	422	4	2009	705	1291	13	2009	216	81	1183	523	6	7	4	5.1	2009	38	1961	10
20159	San Jerónimo Coatlán	2832	2129	703	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2974	34	2939	1	4185	3175	991	19	4355	1550	2778	27	4355	634	336	2886	455	44	7	0	4.1	4355	72	4261	22	4129	3299	827	3	4285	1698	2562	25	4285	572	341	2580	766	26	7	0	4.6	4285	94	4171	20	4624	3831	785	8	4769	1702	3027	40	4769	480	344	2739	1198	8	20	1	5.4	4769	69	4694	6
20160	San Jerónimo Silacayoapilla	1607	1350	257	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1673	3	1668	2	1631	1395	234	2	1689	522	1152	15	1689	161	94	1106	293	35	2	0	4.6	1689	15	1671	3	1502	1256	239	7	1538	462	1050	26	1538	127	56	969	358	28	7	0	5	1538	5	1517	16	1247	1026	210	11	1275	298	974	3	1275	89	77	768	336	5	4	0	5.5	1275	3	1261	11
20161	San Jerónimo Sosola	2242	2034	205	3	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2321	9	2307	5	2316	2002	307	7	2394	763	1615	16	2394	254	125	1497	507	11	8	0	4.7	2394	23	2366	5	2385	2071	310	4	2444	813	1620	11	2444	215	89	1414	691	35	10	0	5.4	2444	14	2420	10	2281	2021	255	5	2331	725	1597	9	2331	141	120	1305	759	6	12	1	5.8	2331	16	2313	2
20162	San Jerónimo Taviche	1211	994	214	3	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1266	367	897	2	1253	994	258	1	1300	432	863	5	1300	228	187	754	125	6	6	0	4.2	1300	293	1001	6	1420	1178	238	4	1479	525	953	1	1479	150	91	916	311	11	4	0	5.2	1479	251	1228	0	1550	1247	297	6	1605	541	1056	8	1605	150	117	940	390	8	5	0	5.6	1605	271	1321	13
20163	San Jerónimo Tecóatl	1327	831	496	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1359	1204	153	2	1449	912	535	2	1489	459	1019	11	1489	364	53	776	244	52	14	1	3.9	1489	1336	143	10	1324	823	500	1	1351	460	890	1	1351	317	69	604	323	38	29	3	4.5	1351	1105	246	0	1374	956	415	3	1416	450	959	7	1416	252	92	691	377	4	41	2	5.1	1416	1116	297	3
20164	San Jorge Nuchita	2733	1940	780	13	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2842	2050	774	18	2728	1843	867	18	2846	807	1982	57	2846	693	102	1822	138	91	8	1	3.5	2846	2022	794	30	2554	1878	669	7	2634	893	1727	14	2634	445	60	1639	303	187	6	0	4	2634	1843	782	9	2839	2083	750	6	2912	848	2048	16	2912	616	142	1751	397	6	6	0	4.1	2912	2102	808	2
20165	San José Ayuquila	1096	843	252	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1132	2	1129	1	1114	868	242	4	1144	346	782	16	1144	177	44	674	204	45	6	0	4.4	1144	14	1121	9	1129	901	228	0	1159	387	744	28	1159	153	57	618	301	30	5	0	5.1	1159	4	1154	1	1272	999	266	7	1303	402	898	3	1303	168	74	651	406	4	8	0	5.6	1303	3	1298	2
20166	San José Chiltepec	8182	6089	2087	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8434	3343	5070	21	8435	6671	1751	13	8667	2803	5840	24	8667	1397	433	4325	2447	65	184	0	5.4	8667	3374	5283	10	8912	7192	1712	8	9142	3094	6035	13	9142	1315	404	4011	3323	89	326	9	6.1	9142	3134	5995	13	9765	8080	1655	30	9992	3045	6913	34	9992	1126	530	4191	4130	15	426	19	6.7	9992	3157	6828	7
20167	San José del Peñasco	1134	916	217	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1187	0	1180	7	1617	1372	242	3	1671	408	1229	34	1671	194	92	1272	103	10	1	0	4.2	1671	12	1657	2	1594	1334	259	1	1641	399	1241	1	1641	181	85	1221	137	17	1	0	4.4	1641	2	1635	4	1795	1491	301	3	1832	459	1368	5	1832	151	84	1339	255	3	0	0	4.9	1832	29	1800	3
20168	San José Estancia Grande	711	486	224	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	739	19	717	3	749	541	207	1	789	304	477	8	789	145	56	394	190	4	20	0	4.7	789	6	780	3	827	572	255	0	859	350	502	7	859	148	44	381	265	21	23	1	5.4	859	25	824	10	867	694	170	3	885	303	580	2	885	141	48	389	301	6	24	2	5.7	885	21	862	2
20169	San José Independencia	3299	1959	1327	13	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3453	3371	65	17	3759	2305	1432	22	3903	1497	2371	35	3903	801	275	2295	441	91	23	1	3.7	3903	3795	90	18	3180	2180	993	7	3269	1334	1919	16	3269	578	213	1792	636	50	19	1	4.4	3269	3208	58	3	3191	2392	765	34	3274	1148	2096	30	3274	509	180	1860	700	25	23	3	4.9	3274	3148	110	16
20170	San José Lachiguiri	2745	1431	1314	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2863	2854	9	0	2580	1502	1072	6	2677	936	1724	17	2677	892	155	1333	261	36	6	0	2.7	2677	2659	12	6	2944	1880	1057	7	3062	1123	1917	22	3062	759	191	1675	406	31	6	1	3.4	3062	2977	80	5	3356	2134	1220	2	3461	1284	2159	18	3461	908	231	1710	608	4	7	1	3.7	3461	3412	46	3
20171	San José Tenango	13736	7286	6448	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	14168	14019	144	5	16616	9398	7167	51	17213	5237	11845	131	17213	5620	979	8906	1496	212	34	0	2.9	17213	16940	197	76	15489	8679	6799	11	15917	5679	10219	19	15917	4776	833	7778	2372	158	78	2	3.4	15917	15730	180	7	15913	9538	6319	56	16380	5765	10542	73	16380	4180	976	7999	3182	43	113	6	4	16380	16034	321	25
20172	San Juan Achiutla	405	364	41	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	414	5	403	6	480	415	64	1	486	100	357	29	486	50	15	291	127	3	10	0	5.3	486	5	481	0	377	312	65	0	385	87	298	0	385	31	13	225	115	1	5	0	5.5	385	0	385	0	414	376	37	1	416	94	322	0	416	24	9	239	144	0	8	0	6.3	416	0	415	1
20173	San Juan Atepec	1438	1182	250	6	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1482	1303	173	6	1389	1133	255	1	1427	341	1075	11	1427	221	71	894	232	9	17	0	4.6	1427	1202	202	23	1157	993	163	1	1185	326	858	1	1185	138	38	737	265	7	6	0	5.2	1185	907	278	0	1364	1213	144	7	1389	370	988	31	1389	124	77	805	376	7	6	2	5.8	1389	1060	324	5
20174	Ánimas Trujano	2180	1999	180	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2246	102	2134	10	2525	2350	174	1	2578	887	1682	9	2578	152	134	1129	1152	11	194	7	7.8	2578	119	2457	2	2750	2558	191	1	2816	928	1885	3	2816	134	130	1075	1458	19	343	5	8.8	2816	69	2747	0	3330	3157	145	28	3417	1080	2282	55	3417	116	139	1202	1936	24	486	12	9.3	3417	145	3238	34
20175	San Juan Bautista Atatlahuca	1370	1123	243	4	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1434	637	791	6	1441	1109	326	6	1501	581	911	9	1501	182	124	926	266	3	1	0	4.4	1501	711	787	3	1222	993	227	2	1252	464	779	9	1252	171	57	733	282	9	2	0	4.7	1252	469	781	2	1562	1245	310	7	1593	573	1013	7	1593	147	102	857	485	2	4	0	5.5	1593	625	968	0
20176	San Juan Bautista Coixtlahuaca	2930	2568	362	0	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	3010	217	2790	3	2765	2451	311	3	2838	831	2004	3	2838	233	137	1771	673	24	34	0	5.3	2838	221	2610	7	2507	2229	276	2	2585	810	1767	8	2585	205	128	1473	760	19	45	1	5.8	2585	188	2388	9	2480	2164	300	16	2528	810	1710	8	2528	164	114	1376	844	30	37	1	6	2528	146	2380	2
20177	San Juan Bautista Cuicatlán	7815	6653	1126	36	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	8073	1422	6575	76	7952	6825	1119	8	8184	2488	5669	27	8184	876	370	5202	1690	46	150	5	5.3	8184	1428	6720	36	7984	6989	990	5	8161	2696	5459	6	8161	710	325	4671	2390	65	173	4	5.9	8161	1308	6851	2	8392	7244	1102	46	8592	2527	6035	30	8592	661	364	4558	2981	28	242	16	6.4	8592	1339	7229	24
20178	San Juan Bautista Guelache	2685	2484	199	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2782	74	2700	8	3094	2863	227	4	3174	1078	2078	18	3174	168	159	1668	1160	19	154	3	7.1	3174	187	2982	5	4247	4011	227	9	4360	1397	2933	30	4360	95	169	1718	2269	109	521	17	9.1	4360	181	4166	13	5498	5220	195	83	5623	1774	3824	25	5623	127	266	1980	3220	30	799	30	9.5	5623	364	5244	15
20179	San Juan Bautista Jayacatlán	1228	1099	124	5	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1269	10	1253	6	1094	918	172	4	1117	351	753	13	1117	111	37	760	198	11	2	1	4.9	1117	14	1098	5	1091	955	136	0	1121	343	776	2	1121	93	43	703	276	6	4	0	5.3	1121	9	1111	1	1292	1106	183	3	1323	350	968	5	1323	89	59	852	323	0	11	0	5.6	1323	12	1310	1
20180	San Juan Bautista Lo de Soto	2242	1647	593	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	2322	67	2247	8	1953	1535	409	9	2018	744	1215	59	2018	328	87	972	568	63	29	5	5.1	2018	34	1957	27	1916	1515	401	0	1965	736	1194	35	1965	314	46	811	704	90	57	11	5.8	1965	29	1906	30	2069	1668	381	20	2117	681	1423	13	2117	295	108	852	848	14	87	5	6.4	2117	48	2065	4
20181	San Juan Bautista Suchitepec	441	380	59	2	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	452	1	438	13	384	322	62	0	395	99	288	8	395	52	26	290	25	2	2	0	3.7	395	0	395	0	380	323	56	1	386	106	275	5	386	41	15	242	82	6	5	0	4.7	386	3	378	5	392	339	53	0	394	85	304	5	394	34	19	260	81	0	5	0	4.8	394	4	389	1
20182	San Juan Bautista Tlacoatzintepec	1802	1017	764	21	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1876	1827	28	21	1855	1224	627	4	1932	748	1172	12	1932	435	221	1061	200	15	3	0	3.5	1932	1871	58	3	1856	1194	661	1	1921	782	1138	1	1921	404	125	1028	352	12	2	0	4	1921	1824	96	1	1986	1376	595	15	2053	800	1245	8	2053	376	162	1024	481	10	8	3	4.7	2053	1920	131	2
20183	San Juan Bautista Tlachichilco	1102	804	297	1	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	1145	129	1013	3	1221	926	295	0	1276	444	832	0	1276	261	72	789	152	2	4	1	3.8	1276	122	1153	1	1207	923	284	0	1241	434	805	2	1241	206	50	714	246	25	6	0	4.6	1241	116	1121	4	1246	984	255	7	1280	479	800	1	1280	198	100	681	296	5	12	1	4.9	1280	119	1159	2
20184	San Juan Bautista Tuxtepec	109557	93040	16338	179	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	112712	20466	91704	542	115398	100079	15186	133	118341	38050	79628	663	118341	13638	6556	54042	43210	895	6650	239	6.7	118341	22678	95383	280	124728	109576	15027	125	127897	40857	86509	531	127897	11460	5174	53518	56332	1413	10367	370	7.5	127897	20944	106618	335	137415	122994	12941	1480	140480	42580	96918	982	140480	10448	6748	54478	68200	606	13809	840	8.1	140480	21431	118663	386
20185	San Juan Cacahuatepec	6443	5133	1303	7	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	ND	6666	237	6395	34	6326	5180	1123	23	6523	2669	3672	182	6523	734	354	3217	2047	171	302	36	6.3	6523	243	6245	35	7079	5905	1159	15	7283	2989	4177	117	7283	832	409	3315	2622	105	479	24	6.8	7283	231	7024	28	7652	6523	983	146	7832	2959	4861	12	7832	582	479	3348	3315	108	489	46	7.4	7832	244	7575	13
